,name,country,lat,lng
I203187632,University of the Philippines Visayas,PH,,
I4210105143,Universidad de Ciencias y Artes de Chiapas,MX,,
I88773910,Intuit (United States),US,,
I2801594805,University Kebangsaan Malaysia Medical Centre,MY,,
I4210091717,Ecologie fonctionnelle & biogéochimie des sols & des agro-systèmes,FR,,
I4210112962,York University,US,,
I662221,Trent University,CA,,
I4210160890,Institute of Mineralogy,RU,,
I121067369,U.S. Army Research Institute of Environmental Medicine,US,,
I2799767083,Ochsner Medical Center,US,,
I1282532422,Regions Hospital,US,,
I1302124595,Bureau of Land Management,US,,
I4210132968,Agence pour le Développement et la Réhabilitation de la Ville de Fès,MA,,
I4210104386,Biopredic (France),FR,,
I4210124839,Cégep Saint-Jean-sur-Richelieu,CA,,
I72090969,Nokia (United States),US,,
I1283103587,AT&T (United States),US,,
I4210108312,Institute of Immunological Engineering,RU,,
I173894486,Amala Institute of Medical Sciences,IN,,
I105454292,Guru Gobind Singh Indraprastha University,IN,,
I1281539108,Hospital for Special Surgery,US,,
I182000528,Ajman University,AE,,
I4210110011,Shanghai Cancer Institute,CN,,
I161374704,University of Jos,NG,,
I4210109673,Institute of Condensed Matter Chemistry and Technologies for Energy,IT,,
I2799390153,Leeds Teaching Hospitals NHS Trust,GB,,
I156144747,Harbin Medical University,CN,,
I4210157029,Institute of Physical Chemistry,PL,,
I4210094722,Center for Nanoscale Science and Technology,US,,
I4210134707,Bibra International,GB,,
I39587148,Wichita State University,US,,
I209244073,Pioneer Hi-Bred,US,,
I4399598384,Kyoto University Institute for Chemical Research,,,
I9617848,Universitat Politècnica de Catalunya,ES,,
I15366983,National University of Río Cuarto,AR,,
I4210131122,The Clorox (United States),US,,
I4210088259,National Institute of Dental and Craniofacial Research,US,,
I199037182,Washtenaw Community College,US,,
I4210138933,Bruker (Germany),DE,,
I126477371,Mohammed V University,MA,,
I4210162908,Ministerio de Defensa,ES,,
I4210158071,Wuxi People's Hospital,CN,,
I4210096856,Innovation Engineering (Italy),IT,,
I4210105091,Max Planck Institute for Chemical Physics of Solids,DE,,
I4210119417,Université d'Abomey-Calavi,BJ,,
I2800632838,American Association of Orthodontists,US,,
I2800419323,Princess Margaret Hospital for Children,AU,,
I2539912,North East University,BD,,
I92389990,Royal College of Physicians and Surgeons of Canada,CA,,
I4210095449,MUSC Hollings Cancer Center,US,,
I4210164729,Mercy Medical Center,US,,
I4210107087,BASF (Germany),DE,,
I4210116536,Centre National de la Recherche Scientifique et Technologique,BF,,
I4210148144,Institut de Recherche Pour le Développement,BF,,
I4210165376,October 6 University,EG,,
I4210119014,Canadian International Grains Institute,CA,,
I4210123216,Rudjer Boskovic Institute,HR,,
I29457043,Japan Women's University,JP,,
I4626487,King Faisal University,SA,,
I4210156025,"Czech Academy of Sciences, Institute of Experimental Botany",CZ,,
I4210088194,First Affiliated Hospital of Sichuan Medical University,CN,,
I175548057,Vinayaka Missions University,IN,,
I4210139688,NovaMechanics (Cyprus),CY,,
I4210092871,Hospital de Basurto,ES,,
I204136569,The Open University,GB,,
I2800007677,Clarendon College,US,,
I30809798,ShanghaiTech University,CN,,
I4210143568,Central Hospital of Wuhan,CN,,
I170627324,University of Forestry,BG,,
I173498003,Palo Alto Research Center,US,,
I192805215,Damghan University,IR,,
I224517680,Al-Neelain University,SD,,
I4210165351,Toyota Central Research and Development Laboratories (Japan),JP,,
I4210163745,BD Technologie (United States),US,,
I4210121077,Cancer Research Institute of the Slovak Academy of Sciences,SK,,
I9842412,Nanjing University of Aeronautics and Astronautics,CN,,
I31703152,University of Tolima,CO,,
I4210109587,Laboratoire de Thermique et Energie de Nantes,FR,,
I197465736,North Eastern Hill University,IN,,
I4210157835,Fundación IRAUy,UY,,
I31959934,Nasarawa State University,NG,,
I4210133407,Institute of Nutrition of Central America and Panama,GT,,
I102149020,University of North Carolina at Charlotte,US,,
I4210118837,ID Genomics (United States),US,,
I52569155,Diabetes UK,GB,,
I2803046337,Australian Synchrotron,AU,,
I20388574,SUNY Upstate Medical University,US,,
I875944469,Koneru Lakshmaiah Education Foundation,IN,,
I2801284820,Norwegian Agency for Development Cooperation,NO,,
I4210099454,Institut de Chimie et Biochimie Moléculaires et Supramoléculaires,FR,,
I75717288,Rogers (United States),US,,
I4210108870,Beijing General Research Institute of Mining and Metallurgy,CN,,
I4210131712,Oklahoma State University Oklahoma City,US,,
I81605866,Sidi Mohamed Ben Abdellah University,MA,,
I4210096056,Shanghai CASB Biotechnology (China),CN,,
I4210136682,Heze University,CN,,
I2802872610,Hospital Research Foundation,AU,,
I2801733747,Lexington VA Health Care System,US,,
I4210133932,China National Center for Food Safety Risk Assessment,CN,,
I4210156224,Deventer Ziekenhuis,NL,,
I44445938,Shandong Jianzhu University,CN,,
I4210108480,Second Affiliated Hospital of Nanchang University,CN,,
I1324840837,Hewlett-Packard (United States),US,,
I3133268928,Himalayan University,IN,,
I3122449915,Universidade Estadual de Santa Cruz,BR,,
I40790370,Yalova University,TR,,
I4210120427,Institut de Biologie du Développement Marseille,FR,,
I163605200,Osaka Shoin Women's University,JP,,
I2802366037,Baylor University Medical Center,US,,
I4210104460,American Academy of Cosmetic Surgery,US,,
I4210107879,Tongren Hospital,CN,,
I4210158665,National Nuclear Energy Agency of Indonesia,ID,,
I4210115812,Human Technopole,IT,,
I4210129726,Kodak (United Kingdom),GB,,
I1330693074,Walmart (United States),US,,
I124674891,Ablynx (Belgium),BE,,
I4210103795,Nestlé (Canada),CA,,
I4400573211,Rufus Giwa Polytechnic,,,
I107257983,Darmstadt University of Applied Sciences,DE,,
I4210139779,Yantai Nanshan University,CN,,
I4210122734,Advocate Illinois Masonic Medical Center,US,,
I49828101,Hamad Medical Corporation,QA,,
I4210086194,Institut des Sciences Moléculaires,FR,,
I157219812,Satya Wacana Christian University,ID,,
I113281461,Bishop's University,CA,,
I253568910,Maharana Pratap University of Agriculture and Technology,IN,,
I4210121477,Bam University of Medical Sciences,IR,,
I4210119095,Hôpital Lariboisière,FR,,
I4210131376,Cardiovascular Research Center,BR,,
I4210135803,Miyazaki Welfare Medical College,JP,,
I2800717019,Wolfson Medical Center,IL,,
I4210161896,Fu Wai Hospital,CN,,
I4210116948,Ludwig Boltzmann für Klinische Neurobiologie,AT,,
I4403928418,Ludwig Boltzmann Institute for Digital Health and Prevention,AT,,
I4210086410,Universidad Bernardo O'Higgins,CL,,
I4210134248,Mettler-Toledo (Switzerland),CH,,
I47232531,Bank of Japan,JP,,
I4210097717,Don State Technical University,RU,,
I130785548,Clark University,US,,
I4210122945,Institute of Organic Synthesis and Photoreactivity,IT,,
I1294382768,Historical Society of Western Pennsylvania,US,,
I4210097863,Laboratoire d'Astrophysique de Bordeaux,FR,,
I167576493,Colorado School of Mines,US,,
I3133433985,Seowon University,KR,,
I8901234,Foundation for Research and Technology Hellas,GR,,
I4210134458,Institut de Ciència de Materials de Barcelona,ES,,
I4210147939,Universidad ORT Uruguay,UY,,
I4387154304,Laboratorio Tecnológico del Uruguay,,,
I4210104630,Laboratoire Chrono-Environnement,FR,,
I4210104539,Shenzhen Maternity and Child Healthcare Hospital,CN,,
I1342360035,Uppsala University Hospital,SE,,
I141584323,University of Hertfordshire,GB,,
I1289530486,BC Cancer Agency,CA,,
I4210161250,U.S. Vegetable Laboratory,US,,
I4210103775,Rustaq College of Education,OM,,
I4210162245,Institute of World Economy and International Relations,RU,,
I4210161906,Centre International de Recherche en Infectiologie,FR,,
I4210166234,Research Centre for Cereal and Industrial Crops,IT,,
I4210136608,Institute of Pomology,CN,,
I79620101,University of Arkansas for Medical Sciences,US,,
I2801154806,Royal Institute and Observatory of the Spanish Navy,ES,,
I4210107161,University Hospital Olomouc,CZ,,
I4210117526,Unidades Centrales Científico-Técnicas,ES,,
I4210125320,Gobierno de Navarra,ES,,
I4210131584,Centre of the Region Haná for Biotechnical and Agricultural Research,CZ,,
I4210155850,Agrobiotechnology Institute,ES,,
I40912709,"Institute of Physics, Bhubaneshwar",IN,,
I2802603828,Kent Hospital,US,,
I3019813218,Abbott (United Kingdom),GB,,
I4210096363,Ludwig Boltzmann Institute for Experimental and Clinical Traumatology,AT,,
I4210163309,Austrian Cluster for Tissue Regeneration,AT,,
I4210159876,Institute of Physics,CN,,
I4210149090,Nemucore Medical Innovations (United States),US,,
I46000314,Mustafa Kemal University,TR,,
I4210106570,Universidade Federal do Triângulo Mineiro,BR,,
I4210097004,Taipei Tzu Chi Hospital,TW,,
I1341412227,IBM (United States),US,,
I2802843175,University School of Nashville,US,,
I4210122509,Ann Arbor VA Medical Center,US,,
I1322087612,Alcatel Lucent (Germany),DE,,
I4210102941,Feed Control (Norway),NO,,
I12323705,The Abdus Salam International Centre for Theoretical Physics (ICTP),IT,,
I138549579,Scuola Internazionale Superiore di Studi Avanzati,IT,,
I3019243323,Center for Theoretical Physics,PL,,
I52407163,Afyon Kocatepe University,TR,,
I257545875,"Hunan University of Humanities, Science and Technology",CN,,
I4210106602,Sapporo Science Center,JP,,
I4210166639,Dartmouth Hospital,GB,,
I4210111113,Pola Chemical Industries (Japan),JP,,
I4210135032,Hospital Clínico Universitario Lozano Blesa,ES,,
I2800745255,Université de Haute-Alsace,FR,,
I4780363,Pittsburg State University,US,,
I4210108598,Japan Tobacco (Japan),JP,,
I4210092658,Harvard–MIT Division of Health Sciences and Technology,US,,
I4210122310,Innovation Research Center,US,,
I57053284,Rockwell Automation (United States),US,,
I103990859,Pennington Biomedical Research Center,US,,
I4210122847,"Czech Academy of Sciences, Institute of Microbiology",CZ,,
I4210148340,Biocat,ES,,
I3019308854,Moffitt Cancer Center,US,,
I4210148498,Bioinformatics Institute,SG,,
I195939026,Glasgow Caledonian University,GB,,
I119694697,Gubkin Russian State University of Oil and Gas,RU,,
I125219893,Saratov State University,RU,,
I161350542,China Three Gorges University,CN,,
I4210111289,Regroupement Québécois sur les Matériaux de Pointe,CA,,
I4210144122,Laboratoire de Chimie des Polymères Organiques,FR,,
I102893293,State University of Malang,ID,,
I929597975,National University of Sciences and Technology,PK,,
I71007489,Kyungnam University,KR,,
I4210141160,Instituto de Biomedicina y Genética Molecular de Valladolid,ES,,
I4210159272,"Islamic Azad University, Yazd",IR,,
I94588446,Hongik University,KR,,
I4210115435,University of Computer Sciences and Economics in Olsztyn,PL,,
I124644866,Northwest Minzu University,CN,,
I1298853749,University Hospital of North Norway,NO,,
I4210150674,University Radiology,US,,
I4210162266,Institute of Occupational Medicine and Environmental Health,PL,,
I130327366,Hendrix College,US,,
I4210152127,Conway School of Landscape Design,US,,
I4210114445,Michigan Medicine,US,,
I4210120729,St Mary's Hospital,GB,,
I4210153673,Nanoprobes (United States),US,,
I146824383,Hallym University,KR,,
I236437131,Hallym Polytechnic University,KR,,
I36721946,Kuwait University,KW,,
I1308891854,Oregon Department of Fish and Wildlife,US,,
I4210095073,Sustainability Institute,ZA,,
I40542001,University of Ulsan,KR,,
I4210102982,Centre for Research in Engineering Surface Technology,IE,,
I4210153668,Wenzhou-Kean University,CN,,
I3132710747,Trunojoyo University,ID,,
I71815811,Ball (France),FR,,
I3017902709,Zonguldak Bülent Ecevit University,TR,,
I4210155240,Canadian Nautical Research Society,CA,,
I4210134208,Institute of Biophysics,BG,,
I1298838906,Institut de Chimie des Substances Naturelles,FR,,
I4210090760,Wakayama Rosai Hospital,JP,,
I3125743391,China University of Geosciences (Beijing),CN,,
I4210087690,Physiological Society,GB,,
I2799303370,Park Centre for Mental Health,AU,,
I4210159731,Laboratoire de Recherche en Informatique de Paris 6,FR,,
I4210089144,Centre National pour la Recherche Scientifique et Technique (CNRST),MA,,
I1308724467,Florida Department of Agriculture and Consumer Services,US,,
I64189192,"International Institute of Information Technology, Hyderabad",IN,,
I150589677,Tampere University of Applied Sciences,FI,,
I899802,Central Marine Fisheries Research Institute,IN,,
I91786662,BioMarin (United States),US,,
I4210142486,Bioland (South Korea),KR,,
I2800413675,Telenor (Norway),NO,,
I4210089346,Analyze & Realize (Germany),DE,,
I14746517,Royal College of Surgeons of England,GB,,
I13005920,World Vegetable Center,TW,,
I85507684,Yarmouk University,JO,,
I44580034,Fenway Health,US,,
I4210165441,Hangzhou Medical College,CN,,
I4210131061,Zhejiang Provincial People's Hospital,CN,,
I59530521,Universidade Federal do Vale do São Francisco,BR,,
I4210154838,Shaheed Suhrawardy Medical College,BD,,
I3130823459,Universidade Federal Rural da Amazônia,BR,,
I4210108223,Cardax (United States),US,,
I4210097224,Institute of Nanostructured Materials,IT,,
I19283125,Meikai University,JP,,
I16473318,Langston University,US,,
I4210108960,Water Technology (Australia),AU,,
I39737112,Chulabhorn Research Institute,TH,,
I4210096033,Kanion Pharmaceutical (China),CN,,
I4210110003,Hormuud University,SO,,
I11193315,Instituto Superior de Contabilidade e Administracao do Porto,PT,,
I1339065421,Defence Science and Technology Laboratory,GB,,
I9364636,Salisbury University,US,,
I63098007,Liverpool John Moores University,GB,,
I4210124214,Laboratoire de Photochimie et d'Ingénierie Macromoléculaire,FR,,
I188592606,Hamilton College,US,,
I4210127955,Institute of Clinical and Experimental Medicine,CZ,,
I4210133503,Central University of Haryana,IN,,
I4210135780,Center for Nano Science and Technology,IT,,
I4210155917,India Habitat Centre,IN,,
I3018134672,Helmholtz Zentrum München,DE,,
I1300262053,Oregon Department of Human Services,US,,
I12268063,Palmer College of Chiropractic,US,,
I4210122431,Food and Drug Safety Center,JP,,
I4210136595,Hamburg Institut (Germany),DE,,
I4210160445,Institute of Biochemistry,RO,,
I4210110928,Korea Institute of Ceramic Engineering and Technology,KR,,
I4210151100,DKFZ-ZMBH Alliance,DE,,
I1279686153,Fluor (United States),US,,
I33586908,Pandit Deendayal Petroleum University,IN,,
I4210099359,Hospital Universitário Pedro Ernesto,BR,,
I199693650,Umm al-Qura University,SA,,
I4210087640,London Rebuilding Society,GB,,
I4210159482,Institute of Applied Biochemistry,JP,,
I205823427,Kyowa Kirin (Japan),JP,,
I2802647910,Burnaby Hospital,CA,,
I4210088869,Institut National de Recherche en Santé Publique,ML,,
I4210086207,Landesforschungsanstalt für Landwirtschaft und Fischerei,DE,,
I109358023,Franciscan University of Steubenville,US,,
I251397004,Midnapore Medical College and Hospital,IN,,
I4210133150,"University of Science and Technology, Meghalaya",IN,,
I2802582725,Gentofte Hospital,DK,,
I2963242126,Agenus (United States),US,,
I4210162743,Hospital São Paulo,BR,,
I4210141742,Hybrid Rapeseed Research Center of Shaanxi Province,CN,,
I2801919071,University of Illinois System,US,,
I181401687,American University,US,,
I59411706,Adam Mickiewicz University in Poznań,PL,,
I4210134652,Total (Canada),CA,,
I122879082,Natural Sciences and Engineering Research Council,CA,,
I4210134357,Shizuoka General Hospital,JP,,
I3017590076,Kyoto Medical Center,JP,,
I4210122269,Wuhan Botanical Garden,CN,,
I144581915,Jishou University,CN,,
I4210156512,Cambridge Polymer Group (United States),US,,
I302410947,M S Ramaiah University of Applied Sciences,IN,,
I4210127931,Membrane Technology & Research (United States),US,,
I181996519,Indian Institute of Science Education and Research Pune,IN,,
I197888225,Central Institute of Freshwater Aquaculture,IN,,
I1330204332,Swedish Veterinary Agency,SE,,
I4210122345,Institute for Research in Biomedicine,ES,,
I4396570477,École nationale supérieure de chimie de Mulhouse,,,
I254571519,Bartin University,TR,,
I190930483,Kyorin University,JP,,
I4210132352,Then Try This,GB,,
I4210089918,Institute of Livestock and Grassland Science,JP,,
I4210151930,"Laboratoire Interactions, Dynamiques et Lasers",FR,,
I102248843,Vienna University of Economics and Business,AT,,
I4210161159,Cereal Disease Laboratory,US,,
I201954162,University of Kochi,JP,,
I4210125838,Jilin University of Chemical Technology,CN,,
I4210149719,Universidade Regional Integrada do Alto Uruguai e das Missões,BR,,
I189196454,The University of Texas at Arlington,US,,
I2801120601,Western Infirmary,GB,,
I4210097418,Laboratoire des signaux et systèmes,FR,,
I4210159560,Centre de Génétique Moléculaire,FR,,
I4210103008,Translational Research Informatics Center (Japan),JP,,
I4210147448,Yunusov Institute of the Chemistry of Plant Substances,UZ,,
I1302269238,Academy of Sciences Republic of Uzbekistan,UZ,,
I4210109170,Laboratoire de Physique Théorique,FR,,
I102461120,Marquette University,US,,
I10889393,Jade University of Applied Sciences,DE,,
I39565521,Office of Science,US,,
I1335686170,Center for Devices and Radiological Health,US,,
I4391767752,State Key Laboratory of Chemobiosensing and Chemometrics,,,
I4210091344,Leibniz-Institute for New Materials,DE,,
I58077936,Romanian Academy,RO,,
I4210142220,National Institute of Health Dr. Ricardo Jorge,PT,,
I4210102182,Reproductive & Genetic Hospital CITIC-Xiangya,CN,,
I99484792,Baxter (United States),US,,
I4210156876,VA Greater Los Angeles Healthcare System,US,,
I307617284,Ağrı İbrahim Çeçen University,TR,,
I1324574813,Primary Children's Hospital,US,,
I64189623,Kitasato University,JP,,
I313030,National University of Jujuy,AR,,
I2800776015,Wellcome Centre for Cell-Matrix Research,GB,,
I4210104816,Frutarom (United Kingdom),GB,,
I4210114989,Institute of Nuclear Medicine & Allied Sciences,IN,,
I127362389,Murray State University,US,,
I118839592,"California State University, Bakersfield",US,,
I4210119377,Department of Animal Health,VN,,
I1318287680,Center for Biologics Evaluation and Research,US,,
I4210096394,Queens University,BD,,
I4210158365,Japan Fine Ceramics Center,JP,,
I4210164694,Hassiba Benbouali University of Chlef,DZ,,
I4210145274,Agricultural Research Service - Plains Area,US,,
I4210113111,China National Bamboo Research Center,CN,,
I4210110596,Ayub Agriculture Research Institute,PK,,
I114845381,National Institute of Technology Calicut,IN,,
I3018588415,Centro Universitário Cesumar,BR,,
I4210113667,Instituto de Tecnologia do Paraná,BR,,
I4210141223,Baise University,CN,,
I4210123471,Institut d'électronique de microélectronique et de nanotechnologie,FR,,
I1303691731,European Molecular Biology Organization,DE,,
I9568059,University for Foreigners Perugia,IT,,
I4210131520,Advanced Center for Chronic Diseases,CL,,
I4210144608,Centre de Recherche en Cancérologie de Marseille,FR,,
I4210150365,Institut Paoli-Calmettes,FR,,
I4210128809,Naples Anesthesia & Physician Associates,US,,
I181190486,NTL Institute for Applied Behavioral Science,US,,
I151205615,Agharkar Research Institute,IN,,
I4210103346,Nanfang Hospital,CN,,
I4210100066,Toxalim Research Centre in Food Toxicology,FR,,
I176063091,École Nationale Vétérinaire de Toulouse,FR,,
I119971240,Nordic Institute for Theoretical Physics,SE,,
I76587968,Bose (United States),US,,
I17056963,The University of Kitakyushu,JP,,
I100722782,Fukuoka Institute of Technology,JP,,
I196038209,Hunan University of Arts and Science,CN,,
I4210107617,Institute for Solid State Physics and Optics,HU,,
I4210131358,Instituto de Saúde,BR,,
I4210129850,Délégation Paris 6,FR,,
I4210098226,Institute of Materials Science,VN,,
I4387930275,Hanjiang Normal University,,,
I4210100168,Korea Institute of Toxicology,KR,,
I4210098679,Ono Pharmaceutical (United States),US,,
I179331831,Taif University,SA,,
I4210124237,ProteinSimple (United States),US,,
I39965400,Kettering University,US,,
I207123951,New Mexico Institute of Mining and Technology,US,,
I4210099853,Roland Institute of Pharmaceutical Sciences,IN,,
I2801122164,United States Army Medical Research Institute of Infectious Diseases,US,,
I4210153469,Georg Speyer Haus,DE,,
I2801868026,Bristol Royal Hospital for Children,GB,,
I4210106278,Joensuu Science Park,FI,,
I4210092868,Clínica Girona,ES,,
I232950416,Global Alliance for Improved Nutrition,CH,,
I204710742,Ministry of Ecology and Environment,CN,,
I4210158548,"Institute of Chemistry, Komi Science Center",RU,,
I165488384,General Mills (United States),US,,
I4210087333,Innovation Center of NanoMedicine,JP,,
I153487414,Haramaya University,ET,,
I139669409,Nizam's Institute of Medical Sciences,IN,,
I165441096,National Health Research Institutes,TW,,
I877506347,Abertay University,GB,,
I163793406,Health Sciences University of Hokkaido,JP,,
I2802194831,Samsung Medical Center,KR,,
I1314596251,Allen Institute for Brain Science,US,,
I4210114114,Hamilton Thorne (United States),US,,
I4210136022,State School of Higher Education in Chełm,PL,,
I1339509835,NorthShore University HealthSystem,US,,
I4210161256,Impact,CA,,
I3018288129,Istituto Neurologico Mediterraneo,IT,,
I3129492623,University of Da Nang,VN,,
I4210106845,Rajamangala University of Technology Suvarnabhumi,TH,,
I2801076140,Canadian Science Centre for Human and Animal Health,CA,,
I27897274,Istituto Superiore di Sanità,IT,,
I4210149433,Institute for Complex Systems,IT,,
I4210154968,Institute for Technology of Nuclear and other Mineral Raw Materials,RS,,
I4400008892,"Institute of Chemistry, Technology and Metallurgy",,,
I4210091080,Instituto Superior de Investigaciones Biológicas,AR,,
I13144388,Ekiti State University,NG,,
I1334819555,Memorial Sloan Kettering Cancer Center,US,,
I4210090075,"Interfaces, Confinement, Matériaux et Nanostructures",FR,,
I4389425394,Institute for Tropical Technology,,,
I126820664,Vassar College,US,,
I4210116723,Robotics Research (United States),US,,
I4391767639,State Key Laboratory of Robotics and Systems,,,
I129844524,Shujitsu University,JP,,
I197065826,Kobe Pharmaceutical University,JP,,
I4390039294,Lacombe Research and Development Centre,,,
I4210118976,Veterinary Research Institute,CZ,,
I4210111472,King Abdul Aziz University Hospital,SA,,
I4210101072,Shangluo University,CN,,
I4210094297,Laboratoire de Biochimie Théorique,FR,,
I185365093,Saitama Institute of Technology,JP,,
I4210140791,Irvine University,US,,
I4210150491,Newcastle Hospitals - Campus for Ageing and Vitality,GB,,
I4210107475,CUNY Advanced Science Research Center,US,,
I4210088046,Dean Foods (United States),US,,
I4210151850,SC Johnson (United States),US,,
I1330948177,Academy for Educational Development,US,,
I4210121771,First Affiliated Hospital of Xi'an Jiaotong University,CN,,
I4210144099,Daacro (Germany),DE,,
I248769658,Royal College of Surgeons in Ireland - Bahrain,BH,,
I2801952686,Erasmus MC,NL,,
I913958620,Erasmus University Rotterdam,NL,,
I3129963184,Portsmouth College,GB,,
I4390039293,UCLA Jonsson Comprehensive Cancer Center,,,
I4210134151,University of Colorado Cancer Center,US,,
I201654770,PPG Industries (United States),US,,
I71920554,King Abdullah University of Science and Technology,SA,,
I4210157653,Institute of Mechanics,CN,,
I21193070,Beijing Jiaotong University,CN,,
I2801834944,Swami Keshwanand Rajasthan Agricultural University,IN,,
I4210088555,Abbott (United States),US,,
I4391768111,Abbott Nutrition (United States),,,
I4210102591,AR2i,FR,,
I4210130717,Nutrasource,CA,,
I65806277,Université de Limoges,FR,,
I2800666604,Glasgow Royal Infirmary,GB,,
I1299406639,Monroe Carell Jr. Children's Hospital,US,,
I4210141683,China Academy of Chinese Medical Sciences,CN,,
I4210108416,Insight Healthcare,GB,,
I2800531931,Hong Kong College of Technology,CN,,
I4528725,Osaka International University,JP,,
I77002289,West Virginia State University,US,,
I4210100596,Hospices Civils de Lyon,FR,,
I4210126950,Laboratoire CarMeN,FR,,
I4210138415,Foundations of Success,US,,
I4210100650,Hong Kong Jockey Club,CN,,
I2802203029,Johnson University,US,,
I119182057,Showa University,JP,,
I8873088,Showa Pharmaceutical University,JP,,
I4210158408,Matrix Research (United States),US,,
I4210156819,Center for Excellence in Basic Sciences,IN,,
I4210166867,National Institutes of Applied Research,TW,,
I4210099507,Universidad Tecnológica del Sur,DO,,
I4210125245,Centro Brasileiro de Pesquisas Físicas,BR,,
I95568926,Ioffe Institute,RU,,
I2801322873,Hotel Dieu Hospital,CA,,
I4210123123,Queen Charlotte's and Chelsea Hospital,GB,,
I4210164816,Carbohydrate Competence Center,NL,,
I4210125590,Institute for Systems Engineering and Computers,PT,,
I4210150746,Le Laboratoire d'Ingénierie Ostéo-Articulaire et Dentaire,FR,,
I4210115972,Groupe de Recherche en Énergie Électrique de Nancy,FR,,
I4210164699,Instituto de Biología Molecular y Celular de Plantas,ES,,
I4210165059,Hochschule für Technik und Wirtschaft Dresden – University of Applied Sciences,DE,,
I4210162532,PhysioPathologie des Adaptations Nutritionnelles,FR,,
I2800006345,Leiden University Medical Center,NL,,
I29606459,University of Mississippi Medical Center,US,,
I4210118056,"Fluides, Automatique et Systèmes Thermiques",FR,,
I4210159650,Laboratoire de Physique du Rayonnement et de la Lumière,FR,,
I250383648,Izmir Kâtip Çelebi University,TR,,
I4210140058,University and Rehabilitation Clinics Ulm,DE,,
I4210155144,University Hospital Ulm,DE,,
I4210140282,University General Hospital Attikon,GR,,
I4210112713,University Hospital Schleswig-Holstein,DE,,
I9341345,University of Lübeck,DE,,
I4210122761,Arish University,EG,,
I4210126197,KES International,GB,,
I162210093,International Rice Research Institute,PH,,
I4210129183,German Center for Lung Research,DE,,
I178535277,University of the West of England,GB,,
I189273616,Rosalind Franklin University of Medicine and Science,US,,
I4210090224,Hexal (Germany),DE,,
I4210160698,Ministry of Education,MY,,
I4210129690,Department of Biological Sciences,RU,,
I4210154619,St. James's Hospital,IE,,
I67063127,Sunesis (United States),US,,
I110594554,Ikerbasque,ES,,
I68428275,"Medical College and Hospital, Kolkata",IN,,
I68145777,Central Institute of Medicinal and Aromatic Plants,IN,,
I27674431,Indian Institute of Technology Gandhinagar,IN,,
I4210128695,Hormozgan University of Medical Sciences,IR,,
I57496824,National Institute of Technology Arunachal Pradesh,IN,,
I159737604,Technical University of Nova Scotia,CA,,
I142207940,California NanoSystems Institute,US,,
I1331384533,University of Hawaii System,US,,
I4210088103,Princeton Lightwave (United States),US,,
I193223587,University of Trento,IT,,
I4210106576,Hortonworks (United States),US,,
I4210157946,Industrial Technology Center of Okayama Prefecture,JP,,
I4210119465,Instituto Tecnico Agronómico Provincial,ES,,
I157394403,Baylor University,US,,
I4210160857,Institute of Neurobiology,BG,,
I4210126294,Riga Stradiņš University,LV,,
I4210134499,LEK Consulting (United States),US,,
I4210156847,Institute of Grassland Research,CN,,
I4210142290,Nepal Agricultural Research Council,NP,,
I132091411,A. Alikhanyan National Laboratory,AM,,
I2801355762,Agricultural University of Havana,CU,,
I4210156102,Universitas Pembangunan Nasional Veteran Yogyakarta,ID,,
I4210160794,Baotou Medical College,CN,,
I4210149754,Max Planck-Bristol Centre for Minimal Biology,GB,,
I157638225,"California State University, Northridge",US,,
I4210165181,Kyoto University Research Reactor Institute,JP,,
I4210092492,Institut des Sciences Analytiques et de Physico-Chimie pour l'Environnement et les Matériaux,FR,,
I2802999273,Wisconsin Institutes for Discovery,US,,
I4210166201,Abraxis (United States),US,,
I102507086,Oregon National Primate Research Center,US,,
I152058377,Welch Allyn (United States),US,,
I137867983,Central University of Finance and Economics,CN,,
I4210107808,NORCE Research AS,NO,,
I874359049,Nippon Paper Industries (Japan),JP,,
I4210088322,Centre de Gestion Scientifique,FR,,
I4210135114,BioMar (Norway),NO,,
I4210146851,Aker BP (Norway),NO,,
I4210166266,International University College of Turin,IT,,
I2803066834,Fondazione IRCCS Ca' Granda Ospedale Maggiore Policlinico,IT,,
I4210148614,La Jolla Institute For Molecular Medicine,US,,
I140287389,Technical University of Kenya,KE,,
I4210162082,Instituto de Química Orgánica General,ES,,
I4210165438,Yamagata University Hospital,JP,,
I4210095283,Institut de Science et d'Ingénierie Supramoléculaires,FR,,
I4210091644,Laboratoire de Biophotonique et Pharmacologie,FR,,
I4210085935,IBM Research - Almaden,US,,
I4210160210,Azienda Ospedaliero-Universitaria Policlinico - Vittorio Emanuele,IT,,
I4210091786,State Key Laboratory on Integrated Optoelectronics,CN,,
I4210111460,National Center for Tumor Diseases,DE,,
I2800778610,Kensington College of Business,GB,,
I4210144470,DVGW-Forschungsstelle am Engler-Bunte-Institut des Karlsruher Instituts für Technologie,DE,,
I70886390,Karlsruhe University of Applied Sciences,DE,,
I174101054,Changwon National University,KR,,
I4210092459,Hetao College,CN,,
I169222155,Chicago Department of Public Health,US,,
I4210125028,Institut de Neurobiologie de la Méditerranée,FR,,
I4210107780,Xi'an Medical University,CN,,
I4210111188,Universidade Paulista,BR,,
I1337826666,Buck Institute for Research on Aging,US,,
I34165663,Nippon Soda (Japan),JP,,
I7478328,Waterford Institute of Technology,IE,,
